Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
titanic,11,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,182,39,0,82.35294118,17.64705882,0,0.540589521,0.192399891,0.301099849,65.76067607,78.68302709,201.5633873,137.0079579,64.55542942,0.912051526,0.619945511,0.292106015,74.66422182,0.337847158,8132.586083,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.823529412,0.350841119,0.649158881,0.176470588,0.846815166,0.823529412,0.804470958,0.593368455,0.817347129,0.821179807,0.762542359,0.823529412,0.001,0.019,0,0.015625,0,15.625,130225,122525,15104,100,63.65007541,?
titanic,11,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,174,46,0,79.09090909,20.90909091,0,0.438962191,0.206902975,0.322511693,70.87333826,84.48706554,199.931131,152.752735,47.178396,0.908777868,0.694330613,0.214447255,62.21443092,0.282792868,6773.876562,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.790909091,0.416677122,0.583322878,0.209090909,0.814679824,0.790909091,0.762283117,0.50286504,0.756806818,0.772391402,0.706462467,0.790909091,0,0.019,0,0.015625,0,15.625,139950,122525,15104,100,63.93939394,?
titanic,11,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,172,49,0,77.8280543,22.1719457,0,0.404148784,0.207437312,0.324249013,70.69167442,84.45256633,210.7253913,177.8398549,32.88553638,0.953508558,0.804705226,0.148803332,63.52167826,0.287428408,6952.374249,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.778280543,0.437169432,0.562830568,0.221719457,0.800711564,0.778280543,0.744386619,0.472922097,0.792122926,0.787794584,0.458768328,0.778280543,0,0.019,0,0.015625,0,15.625,139881,122525,15104,98.64253394,63.80090498,?
titanic,11,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,171,49,0,77.72727273,22.27272727,0,0.383718271,0.213229098,0.333454394,73.04031287,87.35367996,199.931131,160.4192199,39.51191105,0.908777868,0.729178272,0.179599596,56.22196443,0.255554384,6121.419765,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.460040475,0.539959525,0.222727273,0.820690322,0.777272727,0.737348311,0.475735968,0.72270536,0.749542089,0.67109077,0.777272727,0,0.018,0,0.03125,0,31.25,125286,122586,15043,100,64.24242424,?
titanic,11,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,171,49,0,77.72727273,22.27272727,0,0.399777283,0.210816122,0.326825865,72.21376268,85.6172314,199.931131,156.5694532,43.36167775,0.908777868,0.711679333,0.197098535,59.63499815,0.271068173,6493.029194,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.437921182,0.562078818,0.222727273,0.796562998,0.777272727,0.745534465,0.462311517,0.764108139,0.773644553,0.685154356,0.777272727,0,0.019,0,0.015625,0,15.625,127486,122586,15043,100,63.93939394,?
titanic,11,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,182,38,0,82.72727273,17.27272727,0,0.544414169,0.188130924,0.297698222,64.4430882,77.98678232,199.931131,134.1002063,65.83092471,0.908777868,0.609546392,0.299231476,76.42741933,0.347397361,8321.379732,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.827272727,0.355110897,0.644889103,0.172727273,0.855324675,0.827272727,0.807250336,0.603522266,0.813403913,0.819816155,0.763868489,0.827272727,0.001,0.017,0,0.015625,0,15.625,125246,122586,15043,100,63.48484848,?
titanic,11,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,177,43,0,80.45454545,19.54545455,0,0.482267951,0.200995993,0.315612237,68.8499382,82.67964332,199.931131,146.8633109,53.0678201,0.908777868,0.667560504,0.241217364,66.56083139,0.302549234,7247.110502,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.804545455,0.388059964,0.611940036,0.195454545,0.825874015,0.804545455,0.780901984,0.538674297,0.773419038,0.790902833,0.731058991,0.804545455,0,0.017,0,0.03125,0,31.25,124750,122586,15043,100,63.63636364,?
titanic,11,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,176,44,0,80,20,0,0.458673526,0.206580948,0.321994532,70.76303006,84.35158694,199.931131,152.4962613,47.4348697,0.908777868,0.693164824,0.215613044,61.6173607,0.280078912,6708.867851,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.8,0.412345212,0.587654788,0.2,0.836396461,0.8,0.770352941,0.535737169,0.764297193,0.778831759,0.715294118,0.8,0,0.018,0,0.015625,0,15.625,130278,122586,15043,99.54545455,63.93939394,?
titanic,11,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,165,55,0,75,25,0,0.289238722,0.220727096,0.337509775,75.60870567,88.41605144,199.931131,163.8110342,36.12009678,0.908777868,0.74459561,0.164182258,51.51825277,0.234173876,5609.281959,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.75,0.51727479,0.48272521,0.25,0.801017602,0.75,0.694436442,0.396966449,0.760468853,0.76288293,0.612663658,0.75,0,0.017,0,0.015625,0,15.625,127374,122586,15043,100,65.60606061,?
titanic,11,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,170,50,0,77.27272727,22.72727273,0,0.368324337,0.215734408,0.335440878,73.8984912,87.87407113,199.931131,165.500397,34.43073398,0.908777868,0.752274532,0.156503336,55.70109412,0.253186791,6064.707663,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.772727273,0.469579527,0.530420473,0.227272727,0.817509681,0.772727273,0.730464776,0.463211806,0.709093487,0.728326242,0.661788218,0.772727273,0,0.018,0,0.03125,0,31.25,125374,122586,15043,99.54545455,64.24242424,?
titanic,12,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,179,42,0,80.99547511,19.00452489,0,0.499082569,0.197630347,0.311797173,67.54840235,81.47843805,201.5633873,148.0353309,53.52805643,0.912051526,0.669843126,0.2422084,70.66773402,0.319763502,7697.28012,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.809954751,0.378933125,0.621066875,0.190045249,0.836620127,0.809954751,0.786636643,0.559884161,0.775633855,0.786782451,0.739386792,0.809954751,0,0.018,0,0.015625,0,15.625,125177,122525,15104,99.54751131,63.95173454,?
titanic,12,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,178,42,0,80.90909091,19.09090909,0,0.487748087,0.200230056,0.314222568,68.5875712,82.31559731,199.931131,147.9499957,51.9811353,0.908777868,0.67249998,0.236277888,67.91764484,0.308716567,7394.839682,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.809090909,0.393267107,0.606732893,0.190909091,0.842667846,0.809090909,0.78295415,0.558753047,0.761049242,0.77440526,0.73198747,0.809090909,0,0.02,0,0.015625,0,15.625,139950,122525,15104,100,64.39393939,?
titanic,12,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,170,51,0,76.92307692,23.07692308,0,0.400414938,0.209439067,0.329239019,71.37384413,85.75224258,210.7253913,178.0813692,32.64402214,0.953508558,0.805798051,0.147710507,60.75077777,0.274890397,6649.102394,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.769230769,0.419786325,0.580213675,0.230769231,0.768452473,0.769230769,0.743483302,0.438138127,0.760683761,0.774329664,0.461294628,0.769230769,0,0.021,0,0.015625,0,15.625,139881,122525,15104,99.09502262,63.65007541,?
titanic,12,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,172,48,0,78.18181818,21.81818182,0,0.429374257,0.198615119,0.316288994,68.03438446,82.85693059,199.931131,147.6507962,52.28033474,0.908777868,0.671139983,0.237637885,68.30164114,0.310462005,7436.649009,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.781818182,0.406262836,0.593737164,0.218181818,0.78720479,0.781818182,0.758646708,0.469428929,0.785943851,0.794769771,0.705488621,0.781818182,0,0.018,0,0.015625,0,15.625,125286,122586,15043,100,63.48484848,?
titanic,12,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,166,54,0,75.45454545,24.54545455,0,0.311623595,0.217164603,0.338078667,74.38839589,88.56508173,199.931131,163.2698481,36.66128288,0.908777868,0.742135673,0.166642195,53.32875633,0.242403438,5806.408694,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.754545455,0.50036264,0.49963736,0.245454545,0.792288281,0.754545455,0.705479079,0.404419705,0.745108233,0.756219432,0.628935532,0.754545455,0,0.018,0,0.03125,0,31.25,127398,122586,15043,100,64.54545455,?
titanic,12,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,173,47,0,78.63636364,21.36363636,0,0.424276169,0.206091621,0.324039056,70.59541393,84.88718257,199.931131,157.2043941,42.72673691,0.908777868,0.714565428,0.19421244,63.07840134,0.286720006,6867.945235,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.426216174,0.573783826,0.213636364,0.810885167,0.786363636,0.755920813,0.490642584,0.77441157,0.780104805,0.698005199,0.786363636,0,0.02,0,0.015625,0,15.625,130342,122586,15043,99.54545455,64.24242424,?
titanic,12,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,172,48,0,78.18181818,21.81818182,0,0.398975526,0.208683871,0.322926241,71.48337346,84.59566302,199.931131,151.1441247,48.78700631,0.908777868,0.687018748,0.22175912,59.69775997,0.271353454,6499.86267,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.781818182,0.450501422,0.549498578,0.218181818,0.823850816,0.781818182,0.744133192,0.48806583,0.781973722,0.789109401,0.680232558,0.781818182,0,0.018,0,0.015625,0,15.625,127430,122586,15043,100,63.93939394,?
titanic,12,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,176,44,0,80,20,0,0.463355139,0.207727189,0.317180776,71.15566769,83.09054692,199.931131,147.7222339,52.20889709,0.908777868,0.671464699,0.237313169,61.47501069,0.279431867,6693.368852,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.8,0.404972115,0.595027885,0.2,0.828673835,0.8,0.772618633,0.530809044,0.784478684,0.795616726,0.719224968,0.8,0,0.018,0,0.015625,0,15.625,130342,122586,15043,100,63.78787879,?
titanic,12,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,173,47,0,78.63636364,21.36363636,0,0.414097915,0.208299931,0.323003192,71.35185717,84.61582138,199.931131,154.2516016,45.6795294,0.908777868,0.701143643,0.207634225,61.82657408,0.281029882,6731.646901,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.44096237,0.55903763,0.213636364,0.826996972,0.786363636,0.750822857,0.500217286,0.768456376,0.77546334,0.689218839,0.786363636,0,0.018,0,0.015625,0,15.625,130158,122586,15043,99.54545455,64.6969697,?
titanic,12,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,174,46,0,79.09090909,20.90909091,0,0.429087217,0.211614595,0.324748355,72.48727496,85.07299475,199.931131,154.3936436,45.5374874,0.908777868,0.701789289,0.206988579,58.51079945,0.265958179,6370.626993,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.790909091,0.431423317,0.568576683,0.209090909,0.830133808,0.790909091,0.757420608,0.512204607,0.736884394,0.756787141,0.69805466,0.790909091,0.001,0.019,0.015625,0.015625,15.625,15.625,127438,122586,15043,100,63.78787879,?
titanic,13,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,175,46,0,79.18552036,20.81447964,0,0.442102952,0.201239874,0.31514955,68.78210841,82.35447712,201.5633873,148.1717171,53.39167017,0.912051526,0.670460258,0.241591268,67.95116537,0.307471337,7401.385675,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.791855204,0.416389134,0.583610866,0.208144796,0.822965578,0.791855204,0.761857865,0.513751104,0.807746085,0.804076372,0.706862745,0.791855204,0.001,0.018,0,0.015625,0,15.625,130129,122525,15104,99.54751131,63.80090498,?
titanic,13,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,174,47,0,78.73303167,21.26696833,0,0.428469242,0.200242026,0.313768904,68.23962384,81.72295996,210.7253913,165.0474904,45.67790087,0.953508558,0.746821224,0.206687334,69.87127915,0.316159634,7647.330726,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.787330317,0.42566365,0.57433635,0.212669683,0.815301237,0.787330317,0.754766258,0.50142084,0.800855958,0.807858282,0.467390029,0.787330317,0,0.019,0,0.03125,0,31.25,139881,122525,15104,99.54751131,63.65007541,?
titanic,13,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,171,49,0,77.72727273,22.27272727,0,0.389165911,0.221689073,0.341741746,75.93822513,89.52468361,199.931131,167.3272966,32.60383432,0.908777868,0.760578621,0.148199247,49.01937611,0.222815346,5337.2055,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.452667377,0.547332623,0.222727273,0.811093288,0.777272727,0.740219574,0.470100208,0.712612374,0.734934462,0.675994109,0.777272727,0,0.018,0,0.015625,0,15.625,139950,122525,15104,100,65.15151515,?
titanic,13,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,167,53,0,75.90909091,24.09090909,0,0.333409559,0.214608361,0.335254464,73.51277081,87.82523699,199.931131,161.2185889,38.71254207,0.908777868,0.732811768,0.1759661,55.38799141,0.251763597,6030.617195,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.759090909,0.483450489,0.516549511,0.240909091,0.786885436,0.759090909,0.715907357,0.413362956,0.751347008,0.766373285,0.644241037,0.759090909,0.001,0.017,0,0.015625,0,15.625,125270,122586,15043,100,64.39393939,?
titanic,13,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,174,46,0,79.09090909,20.90909091,0,0.424018213,0.207512249,0.322584866,71.08204138,84.50623438,199.931131,152.0758658,47.85526519,0.908777868,0.691253935,0.217523933,61.45409767,0.279336808,6691.091853,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.790909091,0.438796415,0.561203585,0.209090909,0.8402331,0.790909091,0.754794309,0.51870049,0.743217695,0.76739708,0.693556202,0.790909091,0,0.018,0,0.03125,0,31.25,127358,122586,15043,100,64.24242424,?
titanic,13,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,171,49,0,77.72727273,22.27272727,0,0.389165911,0.216078408,0.338843251,74.01632625,88.76537671,199.931131,167.2655222,32.66560875,0.908777868,0.760297828,0.14848004,54.28780056,0.24676273,5910.828957,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.452667377,0.547332623,0.222727273,0.811093288,0.777272727,0.740219574,0.470100208,0.691984119,0.722555148,0.675994109,0.777272727,0,0.021,0,0.015625,0,15.625,125142,122586,15043,100,64.39393939,?
titanic,13,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,178,42,0,80.90909091,19.09090909,0,0.483279275,0.202375203,0.311557641,69.32237794,81.6174774,199.931131,143.6426446,56.28848632,0.908777868,0.652921112,0.255856756,65.93835136,0.299719779,7179.335183,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.809090909,0.400640205,0.599359795,0.190909091,0.851070919,0.809090909,0.780791444,0.564477031,0.774836941,0.789796801,0.728235294,0.809090909,0,0.021,0,0.03125,0,31.25,124246,122586,15043,100,63.48484848,?
titanic,13,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,173,47,0,78.63636364,21.36363636,0,0.43889733,0.207999653,0.321613976,71.24899872,84.25189411,199.931131,161.4612136,38.46991735,0.908777868,0.733914607,0.174863261,61.47598539,0.279436297,6693.474977,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.404096881,0.595903119,0.213636364,0.79529809,0.786363636,0.762650246,0.483090699,0.777436431,0.780850617,0.709803261,0.786363636,0,0.018,0,0.015625,0,15.625,130294,122586,15043,98.63636364,63.93939394,?
titanic,13,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,174,46,0,79.09090909,20.90909091,0,0.438962191,0.20380039,0.317999572,69.81056703,83.30504367,199.931131,151.9382073,47.99292368,0.908777868,0.690628215,0.218149653,65.57882401,0.298085564,7140.190023,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.790909091,0.416677122,0.583322878,0.209090909,0.814679824,0.790909091,0.762283117,0.50286504,0.788165233,0.792846131,0.706462467,0.790909091,0,0.017,0,0.015625,0,15.625,125126,122586,15043,100,64.39393939,?
titanic,13,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,180,40,0,81.81818182,18.18181818,0,0.524478547,0.190501099,0.302457035,65.25497678,79.23342903,199.931131,137.4694594,62.46167161,0.908777868,0.624861179,0.283916689,74.67569438,0.339434974,8130.652783,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.818181818,0.359442807,0.640557193,0.181818182,0.836898001,0.818181818,0.798872257,0.573405132,0.82309292,0.825634255,0.754573851,0.818181818,0,0.018,0,0.015625,0,15.625,124422,122586,15043,100,63.03030303,?
titanic,14,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,172,49,0,77.8280543,22.1719457,0,0.403196473,0.21173089,0.3266964,72.36785023,85.37188511,201.5633873,155.5110131,46.05237418,0.912051526,0.703669743,0.208381784,58.9223517,0.266616976,6417.948058,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.778280543,0.43730366,0.56269634,0.221719457,0.80476836,0.778280543,0.745062216,0.473298039,0.762024609,0.780303673,0.685578235,0.778280543,0,0.02,0,0.015625,0,15.625,125201,122525,15104,100,64.25339367,?
titanic,14,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,165,55,0,75,25,0,0.295692666,0.221018569,0.339073594,75.7085481,88.82571878,199.931131,166.0219612,33.9091698,0.908777868,0.754645278,0.15413259,51.15440341,0.232520015,5569.66622,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.75,0.509901692,0.490098308,0.25,0.78825,0.75,0.698211531,0.390464372,0.754152778,0.756878945,0.619005636,0.75,0,0.019,0,0.03125,0,31.25,139950,122525,15104,99.54545455,64.6969697,?
titanic,14,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,177,44,0,80.09049774,19.90950226,0,0.471751412,0.197614428,0.315448576,67.34417576,82.16044049,210.7253913,167.4687645,43.25662686,0.953508558,0.757777215,0.195731343,70.66094126,0.319732766,7733.75833,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.800904977,0.397571644,0.602428356,0.199095023,0.825571895,0.800904977,0.773587211,0.536539576,0.766546003,0.784903473,0.484115586,0.800904977,0,0.018,0,0.015625,0,15.625,139881,122525,15104,99.54751131,63.34841629,?
titanic,14,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,180,40,0,81.81818182,18.18181818,0,0.516324063,0.192648468,0.302557123,65.99054506,79.25964849,199.931131,137.4515021,62.47962884,0.908777868,0.624779555,0.283998313,73.87994857,0.335817948,8044.012372,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.818181818,0.374189002,0.625810998,0.181818182,0.848970993,0.818181818,0.79524642,0.581326979,0.811229795,0.815540481,0.748168498,0.818181818,0,0.018,0,0.015625,0,15.625,124334,122586,15043,100,63.93939394,?
titanic,14,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,169,51,0,76.81818182,23.18181818,0,0.358563915,0.214865376,0.332439488,73.60080963,87.0878093,199.931131,162.4194988,37.51163214,0.908777868,0.738270449,0.170507419,56.41392472,0.256426931,6142.320307,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.768181818,0.471745482,0.528254518,0.231818182,0.803787879,0.768181818,0.726627834,0.444549462,0.735655544,0.747410565,0.657665904,0.768181818,0,0.018,0,0.015625,0,15.625,125150,122586,15043,99.54545455,64.54545455,?
titanic,14,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,171,49,0,77.72727273,22.27272727,0,0.383718271,0.2089582,0.326004826,71.57734292,85.40214732,199.931131,155.2095689,44.7215621,0.908777868,0.70549804,0.203279828,60.08157151,0.273098052,6541.651881,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.460040475,0.539959525,0.222727273,0.820690322,0.777272727,0.737348311,0.475735968,0.767085736,0.773405419,0.67109077,0.777272727,0,0.018,0,0.015625,0,15.625,125310,122586,15043,100,64.09090909,?
titanic,14,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,173,47,0,78.63636364,21.36363636,0,0.424276169,0.205848784,0.325717428,70.51223176,85.32685883,199.931131,154.3088072,45.6223238,0.908777868,0.701403669,0.207374199,62.12960394,0.282407291,6764.640643,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.426216174,0.573783826,0.213636364,0.810885167,0.786363636,0.755920813,0.490642584,0.759807165,0.776902543,0.698005199,0.786363636,0,0.018,0,0.015625,0,15.625,124766,122586,15043,100,63.93939394,?
